DDBJ/ENA/GenBank Accession,UBA Genome ID,SRA Bin ID,Genome Quality,CheckM Completeness,CheckM Contamination,CheckM Strain Heterogeneity,NCBI Organism Name,SSU Length (bp),SSU Percent Identity (top hit),SSU SILVA Taxonomy (top hit),SSU Top Hit in SILVA,Genome Size (bp),GC,Coverage,Bases >5x Coverage (%),No. Ambiguous Bases,No. Contigs,No. Scaffolds,No. Predicted Genes,Coding density,Longest Contig (bp),Longest Scaffold (bp),Mean Contig Length (bp),Mean Scaffold Length (bp),N50 (contigs),N50 (scaffolds),Translation Table,Scaffolds Removed by Filtering,Standard tRNAs,Selenocysteine tRNAs (TCA),tRNAs Decoding Standard 20 AA,Total tRNAs,Percent PG (relative to NCBI genomes),CheckM Marker Lineage,CheckM # genomes,CheckM # marker sets,CheckM # markers,CheckM Insertion Branch ID
DKMS00000000,UBA7408,SRX822061,Near complete,98.64,0.46,0,Leclercia adecarboxylata [species],,,,,4603552,55.82924974,71.89,99.9946939,5070,83,57,4239,0.886043212,287459,360549,55403,80764,109563,114194,11,12,18,1,69,70,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DKMP00000000,UBA7411,SRX802982,Medium,80.69,0,0,Porticoccaceae bacterium UBA7411 [family],847,100,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;SAR92 clade;uncultured bacterium,JX015741.1.1492,2336844,49.02798194,193.84,100.0322161,15025,317,158,2210,0.877074379,85910,91867,7324,14790,15802,23167,11,9,18,0,29,29,0.00479,k__Bacteria (UID203),5449,58,104,UID4654
DKMD00000000,UBA7423,SRX822448,Near complete,98.35,0.84,16.67,Pluralibacter sp. UBA7423 [genus],,,,,4390168,55.08235498,49.35,99.99792548,3609,60,42,4061,0.885469987,294052,460019,73109,104527,117325,180201,11,0,16,1,60,61,0.001373,f__Enterobacteriaceae (UID5103),157,324,1005,UID5139
DLQU00000000,UBA7424,SRX822448,Near complete,97.07,0.84,16.67,Enterobacteriaceae bacterium UBA7424 [family],,,,,4234131,52.88586886,14.39,99.45483318,9736,182,119,3930,0.870088337,133978,198686,23210,35580,42183,55122,11,0,18,1,58,60,0.000785,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DLPM00000000,UBA7458,SRX822110,Near complete,98.83,0.18,0,Pseudomonas stutzeri [species],,,,,4326582,64.2608655,15.08,99.68472092,5014,99,66,4075,0.897368639,404200,404200,43652,65554,104670,111755,11,4,17,0,47,49,0,c__Gammaproteobacteria (UID4445),228,244,583,UID4498
DLPL00000000,UBA7459,SRX822110,Near complete,92.75,0.33,0,Pantoea septica [species],,,,,4036684,59.06903081,12.34,98.40663328,15262,224,132,3803,0.863727753,133877,154010,17952,30580,36434,50305,11,7,18,0,62,63,0,f__Enterobacteriaceae (UID5054),223,305,876,UID5111
DLPK00000000,UBA7460,SRX822112,Near complete,97.46,0.26,0,Enterobacteriaceae bacterium UBA7460 [family],,,,,4406343,55.59776698,62.07,99.99861532,1006,33,25,4029,0.896868673,553819,553819,133495,176253,386385,410976,11,0,18,1,66,68,0.001749,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DLPI00000000,UBA7462,SRX822117,Near complete,96.35,3.53,56.86,Escherichia coli [species],,,,,4621708,51.0450146,19.73,99.91967673,4117,107,83,4335,0.885256057,187130,206369,43155,55683,72565,87852,11,2,16,1,65,67,0,f__Enterobacteriaceae (UID5162),88,328,1207,UID5206
DLPG00000000,UBA7464,SRX822114,Near complete,98.21,0.22,0,Klebsiella oxytoca [species],,,,,5688270,56.22050908,54.64,99.99759078,1774,54,43,5219,0.883903718,322409,411360,105305,132285,200466,221902,11,0,18,1,63,64,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5161
DLOH00000000,UBA7489,SRX823223,Near complete,97.83,0,0,Ochrobactrum anthropi [species],,,,,4584499,55.96318826,281.19,99.99849465,852,31,26,4342,0.880405471,588006,588006,147859,176326,279376,313749,11,0,18,1,44,46,0,c__Alphaproteobacteria (UID3305),564,230,349,UID3532
DLOG00000000,UBA7490,SRX823223,Near complete,97.52,0,0,Janibacter sp. UBA7490 [genus],,,,,3254450,72.83990907,66.7,99.97213312,3279,48,30,3104,0.919626665,250325,453222,67732,108481,101214,145423,11,0,20,1,44,45,0.000263,o__Actinomycetales (UID1663),488,185,309,UID1676
DLOE00000000,UBA7492,SRX823222,Near complete,95.08,0,0,Arsenicicoccus sp. UBA7492 [genus],,,,,3988832,71.89522726,181.72,99.99007444,9209,106,63,3732,0.898865131,214282,266436,37543,63314,74613,123632,11,9,20,1,46,47,0.000241,o__Actinomycetales (UID1663),488,183,308,UID1669
DLNZ00000000,UBA7497,SRX823220,Medium,80.71,2.63,0,Achromobacter xylosoxidans [species],,,,,5571715,67.61341405,95.97,98.98014742,10323,477,353,5416,0.894644647,125288,125290,11659,15783,23896,24453,11,25,16,1,44,45,0,o__Burkholderiales (UID4000),193,214,427,UID4163
DLNY00000000,UBA7498,SRX823220,Near complete,94.74,0,0,Stenotrophomonas maltophilia [species],,,,,4431706,66.4850782,86.51,99.92286967,1542,76,54,4029,0.898678297,415684,415684,58291,82068,134647,156172,11,0,19,1,59,60,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4232
DLNX00000000,UBA7499,SRX823220,Near complete,99.33,2.05,50,Enterobacter mori [species],,,,,4761639,55.69667555,72.53,100.0002311,915,32,22,4364,0.902218333,495125,738160,148772,216438,296775,357916,11,0,18,1,56,57,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DLNV00000000,UBA7501,SRX823220,Near complete,96.2,0.15,0,Klebsiella oxytoca [species],,,,,5537067,55.2142886,38.4,99.99958452,1355,43,30,5075,0.884827473,453617,564196,128737,184568,184780,230196,11,0,16,1,45,47,0,f__Enterobacteriaceae (UID5121),138,336,1159,UID5159
DLNS00000000,UBA7504,SRX823221,Near complete,93.1,1.55,14.29,Enterobacteriaceae bacterium UBA7504 [family],,,,,4143874,54.27592022,11.76,97.90129328,3467,95,59,3852,0.884062353,229046,293241,43583,70235,95157,120127,11,1,17,1,51,52,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DLNK00000000,UBA7512,SRX823225,Near complete,99.22,0,0,Aeromicrobium sp. UBA7512 [genus],1515,98.809,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;uncultured bacterium,KC554524.1.1515,3283187,70.80195217,176.88,99.99743858,3752,23,7,3187,0.929901343,739108,1107680,142584,469026,392389,747512,11,0,20,0,46,46,0.008355,o__Actinomycetales (UID1697),387,193,330,UID1700
DLNI00000000,UBA7514,SRX823225,Near complete,94.59,1.14,66.67,Klebsiella pneumoniae [species],,,,,4766258,57.95861671,15.52,98.92190465,14823,261,185,4546,0.879415256,114594,114594,18204,25763,42626,46490,11,7,17,1,50,51,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5145
DLMT00000000,UBA7529,SRX823224,Near complete,97.33,0,0,Stenotrophomonas maltophilia [species],,,,,4428916,66.62354747,52.42,99.97292884,10930,133,75,3975,0.888557832,293013,293013,33217,59052,57043,89627,11,2,18,1,63,64,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4234
DLMR00000000,UBA7531,SRX823224,Near complete,97.83,0.22,100,Brucellaceae bacterium UBA7531 [family],,,,,4697875,53.67827154,14.59,98.56997992,15703,248,157,4550,0.87113727,127038,151455,18879,29922,37836,50286,11,0,18,0,41,43,0,c__Alphaproteobacteria (UID3305),564,230,349,UID3481
DLMN00000000,UBA7535,SRX822936,Medium,74.64,2.59,50,Klebsiella oxytoca [species],,,,,5318137,56.16861047,47.43,99.99725319,2880,91,70,4966,0.884854038,371287,371287,58409,75973,107247,121507,11,1,17,1,55,56,0,k__Bacteria (UID203),5449,58,104,UID5161
DLMM00000000,UBA7536,SRX822936,Partial,59.98,0,0,Klebsiella variicola [species],,,,,4397966,57.96709044,11.54,99.28176492,53149,670,358,4318,0.852877671,43051,55338,6484,12284,11075,17403,11,5,15,1,35,36,0,k__Bacteria (UID203),5449,58,104,UID5156
DLMK00000000,UBA7538,SRX822939,Near complete,97.64,0.14,0,Pseudomonas stutzeri [species],,,,,4293333,64.41534317,72.41,99.9880608,4937,88,61,3975,0.898329107,410551,425196,48731,70382,78433,130139,11,5,16,0,43,44,0,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DLMD00000000,UBA7545,SRX461727,Medium,87.9,2.42,0,Syntrophaceae bacterium UBA7545 [family],,,,,4208041,48.59533326,9.47,90.27032885,9821,603,444,4481,0.835258972,43684,43684,6962,9477,10519,12504,11,4,14,1,34,35,0.022909,c__Deltaproteobacteria (UID3216),83,155,247,UID3278
DLKD00000000,UBA7599,SRX201702,Near complete,91.72,3.66,23.08,Gordonia sp. UBA7599 [genus],320,97.806,Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;Gordonia araii NBRC 100433,BAEE01000084.3835.5352,3845578,67.62101831,45.31,99.73992608,9361,259,181,3806,0.920257761,131970,132754,14811,21246,33290,36848,11,0,20,1,45,46,0.003353,o__Actinomycetales (UID1814),148,276,572,UID1931
DLKB00000000,UBA7601,SRX823085,Medium,72.41,0,0,Pseudomonas stutzeri [species],,,,,4112028,63.8288561,114.64,99.80003712,1265,53,42,3893,0.899717609,399392,399394,77561,97905,236392,249632,11,8,17,0,43,43,0.000143,k__Bacteria (UID203),5449,58,104,UID4497
DLKA00000000,UBA7602,SRX822848,Medium,83.4,2.11,100,Enhydrobacter sp. UBA7602 [genus],,,,,2264526,44.08940404,49.06,99.95329853,26909,415,209,2117,0.821269882,43309,43313,5391,10835,9056,14172,11,14,16,0,30,30,0.000346,c__Gammaproteobacteria (UID4201),1164,174,275,UID4737
DLJY00000000,UBA7604,SRX822848,Medium,89.58,1.01,11.11,Pantoea sp. UBA7604 [genus],,,,,3859625,59.44259739,6.74,72.81299986,22291,604,307,4366,0.848444085,89063,89574,6353,12572,12329,18216,11,2,12,0,28,28,0.000216,f__Enterobacteriaceae (UID5054),223,305,876,UID5111
DLJW00000000,UBA7606,SRX822849,Near complete,97.6,2.45,42.86,Stenotrophomonas sp. UBA7606 [genus],,,,,4257059,64.81526691,20.14,99.85140274,9336,196,139,3884,0.882030294,170512,172624,21672,30626,45259,49982,11,2,17,0,50,50,0.000983,f__Xanthomonadaceae (UID4214),55,290,659,UID4231
DLJS00000000,UBA7610,SRX823159,Near complete,98.21,0.99,22.22,Klebsiella pneumoniae [species],,,,,5348242,57.52602428,48.16,99.99816707,1601,40,26,4980,0.884830754,607344,721982,133666,205701,226107,367257,11,0,17,1,58,59,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5145
DLJL00000000,UBA7617,SRX823310,Medium,83.21,0.4,50,Pseudomonas stutzeri [species],,,,,3858316,64.57114984,11.22,95.30391399,51252,732,365,3960,0.859753322,31792,49097,5200,10570,8663,14447,11,41,14,0,31,32,0.001411,c__Gammaproteobacteria (UID4445),228,243,580,UID4501
DLJK00000000,UBA7618,SRX1299767,Near complete,95.05,0.38,75,Delftia acidovorans [species],,,,,6238353,66.85538304,17.15,99.8470766,13668,309,189,5767,0.886862767,175818,241179,20144,33007,36674,54574,11,4,15,0,53,54,0,f__Comamonadaceae (UID4119),39,323,693,UID4146
DLJJ00000000,UBA7619,SRX823409,Near complete,95.82,0.17,0,Alicycliphilus sp. UBA7619 [genus],,,,,4738892,68.89354418,21.13,99.98824453,673,28,20,4382,0.923804341,411444,709271,169222,236944,277436,358224,11,0,17,1,39,40,0.000194,f__Comamonadaceae (UID4119),39,323,693,UID4139
DLJH00000000,UBA7621,SRX823409,Near complete,91.02,1.51,38.46,Leclercia adecarboxylata [species],,,,,4641029,55.52437592,10.81,98.0404626,38310,605,306,4655,0.858853931,60583,98209,7607,15166,12187,20342,11,8,17,1,60,61,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLJE00000000,UBA7624,SRX823151,Medium,83.76,3.91,44.9,Escherichia coli [species],,,,,4230508,51.22965598,19.53,99.77693635,42914,660,196,4385,0.845387835,62001,143537,6344,21584,13065,33679,11,9,16,1,34,35,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5236
DLIW00000000,UBA7632,SRX823154,Near complete,99.01,0.57,0,Leclercia adecarboxylata [species],,,,,4708963,55.7693391,38.66,99.99723654,4724,59,27,4277,0.88701695,445725,568874,79732,174406,139793,314049,11,0,18,1,56,57,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLIU00000000,UBA7634,SRX823157,Near complete,97.54,0.01,0,Ochrobactrum sp. UBA7634 [genus],,,,,4544042,57.85467172,35.21,99.97574149,1306,37,23,4350,0.88129159,622674,755421,122776,197567,261160,430760,11,1,18,1,43,45,0,c__Alphaproteobacteria (UID3305),564,229,348,UID3534
DLIS00000000,UBA7636,SRX823157,Near complete,95.63,0.79,0,Leclercia adecarboxylata [species],,,,,4507149,55.99631202,20.54,99.92611116,17973,311,72,4231,0.876985429,120466,278951,14434,62599,26942,89353,11,5,18,1,60,61,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLHY00000000,UBA7656,SRX242881,Medium,96.58,5.98,0,Chloracidobacterium sp. UBA7656 [genus],359,98.599,Bacteria;Acidobacteria;Acidobacteria;Subgroup 4;11-24;uncultured bacterium,KF836308.1.1512,8149540,54.55487663,56.43,99.97821338,2338,215,172,6897,0.891861258,238935,278675,37893,47381,64854,68830,11,2,20,0,66,67,0.016169,k__Bacteria (UID3187),2258,117,188,UID3199
DLHX00000000,UBA7657,SRX242881,Near complete,94.57,1.88,0,Micavibrio sp. UBA7657 [genus],,,,,2088171,53.95910861,29.48,99.95790169,201,23,19,2127,0.924952027,430207,441626,90781,109903,128017,219595,11,0,18,0,35,35,0.016741,c__Alphaproteobacteria (UID3305),564,230,349,UID3753
DLHU00000000,UBA7660,SRX871252,Near complete,96.75,1.08,60,Delftia acidovorans [species],,,,,6220133,66.91899,34.87,99.91729966,54499,371,206,5692,0.884138973,130907,169229,16618,30194,28800,46851,11,11,17,0,56,57,0,f__Comamonadaceae (UID4119),39,323,693,UID4146
DLHT00000000,UBA7661,SRX272783,Near complete,98.71,0.22,0,Cellvibrio sp. UBA7661 [genus],,,,,4153726,47.49934625,150.81,100.0005057,732,30,19,3567,0.899357107,448338,657349,138433,218617,386712,448338,11,0,15,0,32,33,0.000548,c__Gammaproteobacteria (UID4444),263,232,507,UID4671
DLHQ00000000,UBA7664,SRX272783,Near complete,94.7,1.95,9.09,Brevundimonas sp. UBA7664 [genus],1487,99.88,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;uncultured bacterium,JX222069.1.1424,2920465,68.64827619,74.42,99.84783295,1962,101,65,3031,0.902083401,199929,324708,28896,44930,60244,66789,11,2,20,0,41,42,0.001894,c__Alphaproteobacteria (UID3422),26,308,529,UID3441
DLHJ00000000,UBA7671,SRX272783,Near complete,99.14,0.83,0,Cellvibrio sp. UBA7671 [genus],,,,,5043891,47.93785538,64.24,99.99902837,816,33,19,4292,0.898598126,815770,815770,152820,265467,453553,544490,11,0,15,0,33,33,0.00076,c__Gammaproteobacteria (UID4444),263,232,507,UID4671
DLGN00000000,UBA7693,SRX272783,Medium,82.46,0.8,14.29,Oxalobacteraceae bacterium UBA7693 [family],,,,,4035183,45.39504367,9.38,88.89145365,10552,693,422,3941,0.868562591,58481,100083,5807,9562,9661,13022,11,3,13,0,23,23,0.008066,o__Burkholderiales (UID4002),107,251,574,UID4091
DLGJ00000000,UBA7697,DRX012718,Near complete,97.79,1,25,Hyphomicrobiaceae bacterium UBA7697 [family],1489,98.452,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Methyloceanibacter;Methyloceanibacter caenitepidi,AB794104.1.1485,3149331,63.33166513,140.2,99.97488174,227,18,15,2943,0.882725569,838829,925097,174950,209955,285533,285533,11,1,20,0,44,45,0.002555,o__Rhizobiales (UID3447),356,249,416,UID3447
DLFV00000000,UBA7711,SRX822765,Near complete,93.73,0.34,0,Pseudomonas stutzeri [species],,,,,4274834,64.50389929,63.01,100.0032434,50863,354,99,4107,0.869751434,64196,205402,11932,43180,20785,64090,11,21,17,0,46,46,0.000189,c__Gammaproteobacteria (UID4445),228,244,583,UID4500
DLFR00000000,UBA7715,SRX822594,Near complete,94.45,0.52,0,Enterobacteriaceae bacterium UBA7715 [family],,,,,4038998,57.04339664,19.25,99.95680989,5667,68,31,3735,0.893592421,421959,421959,59313,130290,157602,202280,11,0,17,1,51,53,0.00026,f__Enterobacteriaceae (UID5121),138,336,1162,UID5124
DLFM00000000,UBA7720,SRX822593,Near complete,98.45,0.46,0,Leclercia adecarboxylata [species],,,,,4670668,55.80237749,63.34,99.99487831,4236,57,37,4308,0.88667895,436589,483078,81867,126234,124243,174836,11,0,18,1,66,67,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLFK00000000,UBA7722,SRX822593,Near complete,97.05,1.65,0,Enterobacteriaceae bacterium UBA7722 [family],,,,,4588295,56.36796086,15.59,99.71345018,17711,206,91,4169,0.879223764,187723,233593,22187,50420,62072,81059,11,1,17,1,56,57,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5130
DLFJ00000000,UBA7723,SRX331749,Medium,88.14,0.05,0,Prevotella sp. UBA7723 [genus],,,,,2323988,50.1087636,597.67,99.99935375,2899,168,126,1815,0.863161944,76419,79320,13816,18444,22430,25738,11,3,12,0,25,26,0.007077,g__Prevotella (UID2722),64,281,532,UID2729
DLEP00000000,UBA7743,SRX331740,Medium,76.03,0.34,0,Prevotella sp. UBA7743 [genus],893,97.082,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;uncultured rumen bacterium,HQ399709.1.1496,2606160,52.06202516,555.6,100.0055699,2894,128,90,2035,0.87134136,103226,124845,20338,28957,37177,51268,11,27,13,0,25,26,0.004428,g__Prevotella (UID2724),55,296,567,UID2765
DLDW00000000,UBA7762,SRX331741,Near complete,96.31,1.63,0,Prevotella sp. UBA7762 [genus],,,,,3555074,49.46383489,176.79,99.99836557,6447,149,80,2975,0.888704145,320867,326149,23816,44438,72719,83686,11,7,17,0,37,40,0.001466,g__Prevotella (UID2724),55,296,567,UID2765
DLDT00000000,UBA7765,SRX331741,Medium,74.23,1.13,0,Prevotella sp. UBA7765 [genus],,,,,2688864,52.44626015,67.69,99.9991795,7567,242,145,2111,0.846483496,62391,110039,11079,18543,18134,26819,11,9,14,0,27,29,0.007868,g__Prevotella (UID2724),55,296,567,UID2750
DLDL00000000,UBA7773,SRX331741,Near complete,93.33,0.05,0,Prevotella sp. UBA7773 [genus],,,,,2479112,49.99783731,34.29,99.98027303,5341,219,163,1964,0.867971274,79814,79814,11295,15209,20911,22307,11,0,14,0,27,28,0.007077,g__Prevotella (UID2722),64,281,532,UID2729
DLCZ00000000,UBA7785,SRX331746,Near complete,92.88,0.05,0,Prevotella sp. UBA7785 [genus],,,,,2399191,49.86421381,52.95,99.98117443,3513,195,151,1891,0.864645207,79911,90768,12285,15888,23009,24279,11,3,13,0,29,31,0.007077,g__Prevotella (UID2722),64,281,532,UID2729
DLCS00000000,UBA7792,SRX822641,Medium,87.8,2.67,15.38,Bacillaceae bacterium UBA7792 [family],,,,,3646167,40.58953204,9.16,93.46311914,36219,571,308,3726,0.832397419,84784,95500,6322,11838,11546,15971,11,0,20,1,36,38,0.002872,f__Bacillaceae (UID829),128,183,561,UID859
DLCL00000000,UBA7799,ERX552257,Partial,65.44,0,0,Alteromonadaceae bacterium UBA7799 [family],,,,,3442253,49.25464638,52.62,99.98646729,28303,451,372,3337,0.87810251,60056,71616,7569,9253,12068,13237,11,35,16,0,36,36,0.005636,k__Bacteria (UID203),5449,58,104,UID4776
DLTJ00000000,UBA7839,SRX822283,Near complete,93.13,0.36,42.86,Enterobacter hormaechei [species],,,,,4289940,55.84565282,10.93,97.39712829,29415,466,293,4170,0.880780151,61128,72069,9142,14641,15341,20615,11,5,17,1,53,54,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DLTG00000000,UBA7842,SRX822281,Near complete,99.47,0.14,50,Enterobacter hormaechei [species],,,,,4737770,55.48331003,48.26,99.99809979,1452,42,35,4445,0.897958744,400752,456222,112769,135364,227417,256675,11,0,18,1,68,69,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5132
DLTD00000000,UBA7845,SRX822287,Near complete,99.01,0.46,0,Leclercia adecarboxylata [species],,,,,4638936,55.83829717,29.3,99.98962774,1565,47,38,4248,0.887376976,702056,702056,98667,122077,171833,179664,11,1,18,1,71,72,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLTC00000000,UBA7846,SRX822289,Partial,53.9,0,0,Leclercia adecarboxylata [species],,,,,4283027,56.00109642,15.14,99.6861533,98500,813,403,4216,0.838511174,73917,74423,5147,10627,7981,14368,11,97,16,0,45,45,0,k__Bacteria (UID203),5449,58,104,UID5131
DLTA00000000,UBA7848,SRX822444,Near complete,98.64,0.48,0,Leclercia adecarboxylata [species],,,,,4665744,55.72783025,541.49,99.99776914,3874,62,31,4278,0.88611827,602597,1051384,75191,150507,181941,249356,11,0,18,1,54,55,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLSZ00000000,UBA7849,SRX822444,Near complete,97.91,1.01,0,Enterobacteriaceae bacterium UBA7849 [family],,,,,4301540,54.3301975,290.41,99.98816098,2198,52,31,3957,0.886599915,499137,625787,82679,138759,193343,212477,11,0,17,1,50,51,0,f__Enterobacteriaceae (UID5121),138,336,1162,UID5125
DLSS00000000,UBA7856,SRX822449,Near complete,99.11,0.54,0,Leclercia adecarboxylata [species],,,,,4598447,56.57425663,29.06,99.9667885,642,36,31,4244,0.895640419,433693,464593,127716,148337,184585,230700,11,0,18,1,61,62,0.000267,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLSR00000000,UBA7857,SRX823369,Near complete,98.62,0.05,0,Stenotrophomonas maltophilia [species],,,,,4379403,66.56860787,136.77,99.97326085,7536,104,65,3976,0.888693048,219633,244853,42037,67375,73364,103795,11,3,18,1,63,64,0,f__Xanthomonadaceae (UID4214),55,290,659,UID4235
DLSQ00000000,UBA7858,SRX823369,Near complete,99.01,0.5,0,Leclercia adecarboxylata [species],,,,,4669287,55.82918499,30.61,99.98587693,3163,66,50,4273,0.887115099,320510,456010,70698,93385,120471,154153,11,0,18,1,69,70,0,f__Enterobacteriaceae (UID5124),134,336,1173,UID5131
DLSO00000000,UBA7860,SRX823369,Near complete,97.62,0.91,33.33,Gordonia sp. UBA7860 [genus],,,,,5164590,65.23949937,14.18,98.30788477,17541,302,206,4878,0.898923245,106469,117844,17043,25070,37731,41341,11,2,20,1,47,48,0.00025,o__Actinomycetales (UID1814),148,276,571,UID1918
DLSN00000000,UBA7861,SRX823369,Near complete,96.82,0.48,0,Pseudomonas stutzeri [species],,,,,4138723,63.21382555,87.57,99.98672127,4292,40,20,3859,0.889802241,459527,620900,103360,206936,164488,355822,11,2,17,0,44,45,0.000075,c__Gammaproteobacteria (UID4445),228,244,583,UID4506
DLRX00000000,UBA7877,ERX555947,Medium,85.16,0.27,33.33,Alteromonadaceae bacterium UBA7877 [family],,,,,3801358,49.05530374,19.57,99.53970968,27870,468,386,3656,0.881580477,75640,75640,8063,9848,13113,14314,11,16,12,0,29,30,0.005636,c__Gammaproteobacteria (UID4761),52,297,693,UID4776
DLRM00000000,UBA7888,ERX555949,Near complete,94.89,1.08,0,Planctomycetes bacterium UBA7888 [phylum],397,90,Bacteria;Planctomycetes;OM190;uncultured planctomycete,HM799101.1.1479,2322388,51.70552887,18.19,99.79365201,10759,100,67,2001,0.947342563,173947,226067,23116,34662,44474,62750,11,0,19,0,35,37,0.053131,k__Bacteria (UID2565),2921,93,152,UID2982
DLRL00000000,UBA7889,ERX555949,Medium,85.28,2.2,0,Gemmatimonadales bacterium UBA7889 [order],,,,,2412365,52.54859835,17.01,99.50392622,18971,167,112,2153,0.91366149,109665,124261,14331,21538,26598,29534,11,6,16,1,35,36,0.03215,k__Bacteria (UID2495),2993,91,147,UID2567
DLRE00000000,UBA7896,SRX835992,Near complete,97.49,0.41,0,Enterobacteriaceae bacterium UBA7896 [family],,,,,4087900,57.09238768,37.35,99.99860313,7356,86,44,3708,0.859820446,340279,396333,47448,92906,130275,139833,11,0,18,0,63,63,0,f__Enterobacteriaceae (UID5054),223,305,876,UID5104
