DDBJ/ENA/GenBank Accession,UBA Genome ID,SRA Bin ID,Genome Quality,CheckM Completeness,CheckM Contamination,CheckM Strain Heterogeneity,NCBI Organism Name,SSU Length (bp),SSU Percent Identity (top hit),SSU SILVA Taxonomy (top hit),SSU Top Hit in SILVA,Genome Size (bp),GC,Coverage,Bases >5x Coverage (%),No. Ambiguous Bases,No. Contigs,No. Scaffolds,No. Predicted Genes,Coding density,Longest Contig (bp),Longest Scaffold (bp),Mean Contig Length (bp),Mean Scaffold Length (bp),N50 (contigs),N50 (scaffolds),Translation Table,Scaffolds Removed by Filtering,Standard tRNAs,Selenocysteine tRNAs (TCA),tRNAs Decoding Standard 20 AA,Total tRNAs,Percent PG (relative to NCBI genomes),CheckM Marker Lineage,CheckM # genomes,CheckM # marker sets,CheckM # markers,CheckM Insertion Branch ID
DJYD00000000,UBA6987,SRX445321,Medium,76.76,1.29,25,Lachnospiraceae bacterium UBA6987 [family],,,,,2134310,53.88184759,19.34,99.81735682,2284,100,72,1928,0.914662818,81269,114567,21320,29643,39095,51077,11,1,16,0,30,30,0.023125,o__Clostridiales (UID1226),155,158,278,UID1254
DJYC00000000,UBA6988,SRX445321,Near complete,92.31,0,0,Treponema sp. UBA6988 [genus],,,,,3269755,45.00266923,18.48,99.73231209,2891,149,113,2825,0.871746966,145130,150657,21925,28935,37614,46307,11,1,17,0,40,41,0.010196,f__Spirochaetaceae (UID2535),33,143,249,UID2564
DJYB00000000,UBA6989,SRX445321,Medium,77.86,2.42,0,Catabacter sp. UBA6989 [genus],,,,,2417638,59.661938,16.2,99.66932334,12872,398,277,2315,0.877439468,34624,52388,6042,8727,9254,10590,11,5,9,0,14,15,0.015232,c__Clostridia (UID1118),387,124,223,UID1119
DJYA00000000,UBA6990,SRX445321,Partial,54.66,0,0,Bacteroidales bacterium UBA6990 [order],,,,,1227487,47.20337932,12.54,96.55596506,2151,133,104,1123,0.924152354,43613,44499,9213,11802,13129,15581,11,1,6,0,7,9,0.026469,k__Bacteria (UID203),5449,58,104,UID2620
DJXZ00000000,UBA6991,SRX445321,Medium,76.02,1.43,0,Eubacterium sp. UBA6991 [genus],,,,,2493564,50.49969781,9.79,91.58618994,5060,367,311,2313,0.85302964,57655,57655,6780,8017,9188,10073,11,11,7,0,12,12,0.00713,o__Clostridiales (UID1226),155,157,277,UID1258
DJXY00000000,UBA6992,SRX445321,Medium,79.36,0.53,0,Oribacterium sp. UBA6992 [genus],,,,,1875553,47.76480917,8.21,81.87001809,769,241,230,1790,0.88722846,33010,33010,7779,8154,10544,10742,11,4,10,0,16,17,0.006494,o__Clostridiales (UID1226),155,158,278,UID1360
DJXX00000000,UBA6993,SRX445321,Medium,76.04,0,0,Prevotellaceae bacterium UBA6993 [family],,,,,2236359,46.60604435,306.61,99.97600417,2638,50,19,1814,0.877916292,237237,315602,44674,117703,83827,171236,11,0,15,0,32,33,0.015018,o__Bacteroidales (UID2657),160,269,492,UID2719
DJXW00000000,UBA6994,SRX445324,Near complete,96.58,0.49,0,Prevotella sp. UBA6994 [genus],377,92.493,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae UCG-001;uncultured rumen bacterium,AB185623.1.1528,4125572,43.43957799,385.36,100.0043207,5898,104,45,3319,0.897120205,265236,524722,39612,91679,114406,136658,11,1,19,0,51,53,0.007762,o__Bacteroidales (UID2716),92,270,487,UID2722
DJXV00000000,UBA6995,SRX445324,Medium,72.48,0.56,33.33,Prevotellaceae bacterium UBA6995 [family],,,,,1840567,47.41758088,282.59,100.0140642,13230,199,80,1587,0.850236911,82083,158938,9182,23007,15029,32018,11,1,14,0,27,28,0.015229,o__Bacteroidales (UID2657),160,269,492,UID2719
DJXU00000000,UBA6996,SRX445324,Medium,86.79,0.94,0,Kandleria sp. UBA6996 [genus],,,,,1689326,37.41896353,172.7,99.9942803,10915,295,212,1780,0.881774151,42814,42814,5689,7968,8141,10356,11,10,18,0,45,45,0,k__Bacteria (UID2372),131,106,177,UID2375
DJXT00000000,UBA6997,SRX445324,Near complete,93.31,0.67,0,Ruminococcaceae bacterium UBA6997 [family],,,,,2384852,46.18404345,125.7,99.99399928,1806,31,14,2155,0.881097443,451569,647799,76872,170346,165260,368189,11,1,19,0,38,38,0.005678,o__Clostridiales (UID1212),172,149,263,UID1234
DJXS00000000,UBA6998,SRX445324,Partial,67.39,2.33,36.36,Lachnospiraceae bacterium UBA6998 [family],306,99.336,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK3A20 group;uncultured bacterium,AB821749.1.1524,2432220,52.18619129,137.51,99.99665531,10474,230,139,2242,0.876885315,100195,100195,10529,17497,21750,29662,11,76,18,0,37,39,0.014105,f__Lachnospiraceae (UID1255),90,174,354,UID1287
DJXR00000000,UBA6999,SRX445324,Partial,51.65,0,0,Clostridiales bacterium UBA6999 [order],,,,,1372803,60.58708158,122.28,99.98341825,3828,67,33,1280,0.878871185,98131,225592,20432,41600,42085,66088,11,0,17,0,27,28,0.013575,o__Clostridiales (UID1212),172,149,263,UID1230
DJXQ00000000,UBA7000,SRX445324,Near complete,94.53,2.36,25,Kandleria vitulina [species],,,,,1637840,35.503062,109.96,99.9888387,7206,226,163,1700,0.904737948,37306,60214,7215,10048,11873,14634,11,7,17,0,46,47,0,k__Bacteria (UID2372),131,106,177,UID2377
DJXP00000000,UBA7001,SRX445324,Medium,83.15,2.82,10,Clostridiales bacterium UBA7001 [order],,,,,1874955,26.23462856,110.93,99.98087917,2651,106,84,1781,0.88540685,181520,181520,17663,22320,36006,40634,11,1,18,0,32,32,0.014126,o__Clostridiales (UID1120),304,143,250,UID1213
DJXO00000000,UBA7002,SRX445324,Medium,73.77,2.1,25,Prevotellaceae bacterium UBA7002 [family],,,,,1807274,47.63206684,76.73,99.9496084,7371,152,74,1547,0.883989921,77188,101312,11841,24422,22040,35566,11,29,14,0,27,30,0.014864,o__Bacteroidales (UID2716),92,270,487,UID2723
DJXN00000000,UBA7003,SRX445324,Near complete,97.4,1.83,0,Fibrobacter sp. UBA7003 [genus],,,,,3377531,53.85562698,72.98,100.0001777,1180,30,16,2768,0.924157321,413313,413313,112545,211095,250243,294445,11,0,19,0,44,44,0.003923,k__Bacteria (UID2495),2993,91,147,UID2981
DJXM00000000,UBA7004,SRX445324,Near complete,90.42,2.67,0,Bacillales bacterium UBA7004 [order],572,95.135,Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;uncultured rumen bacterium,AB612524.1.1449,1832515,28.7856604,40.35,99.99252099,721,100,94,1623,0.91939111,99127,99127,18317,19494,28047,29259,11,3,11,0,16,16,0.017988,k__Bacteria (UID2328),3167,75,126,UID2361
DJXL00000000,UBA7005,SRX445324,Medium,78.58,0,0,Bacteroidales bacterium UBA7005 [order],,,,,2859468,40.92075405,39.53,99.99681625,1202,60,45,2355,0.886682418,259810,339237,47637,63543,88902,121691,11,1,18,0,46,46,0.020598,k__Bacteria (UID2569),434,186,278,UID2619
DJXK00000000,UBA7006,SRX445324,Near complete,92.94,1.32,0,Succinatimonas sp. UBA7006 [genus],,,,,2565019,39.12813751,34.91,99.92956326,2436,211,189,2283,0.865361231,87104,87104,12144,13571,18065,19838,11,19,17,0,49,51,0.000837,c__Gammaproteobacteria (UID4201),1164,170,271,UID4756
DJXJ00000000,UBA7007,SRX445324,Near complete,91.32,2.13,100,Lachnospira sp. UBA7007 [genus],,,,,2898687,37.41762917,38.82,99.99516937,513,66,61,2608,0.863941847,239690,239690,43911,47519,79719,91707,11,2,13,0,27,28,0.006034,o__Clostridiales (UID1212),172,149,263,UID1250
DJXI00000000,UBA7008,SRX445324,Medium,79.17,4.08,12.5,Verrucomicrobia bacterium UBA7008 [phylum],1183,97.478,Bacteria;Lentisphaerae;Lentisphaerae RFP12 gut group;uncultured rumen bacterium,AB614701.1.1499,2519863,65.16198887,32.96,99.95392624,8672,192,94,1995,0.910070905,98649,146616,13079,26807,29226,39820,11,3,19,0,37,38,0.049229,k__Bacteria (UID2982),88,148,230,UID3047
DJXH00000000,UBA7009,SRX445324,Medium,87.06,0.99,0,Bacteroidales bacterium UBA7009 [order],,,,,1909368,47.293718,25.46,99.92800168,2379,95,65,1641,0.926658455,143580,206146,20073,29374,41955,49161,11,1,17,0,26,28,0.026528,k__Bacteria (UID2569),434,186,278,UID2620
DJXG00000000,UBA7010,SRX445324,Medium,77.01,2.79,0,Prevotella bryantii [species],,,,,2365551,38.64012389,24.92,99.94254927,3527,307,274,2029,0.907285871,46676,49308,7693,8633,10433,11095,11,12,10,0,16,23,0,g__Prevotella (UID2724),55,296,567,UID2764
DJXF00000000,UBA7011,SRX445324,Medium,85.69,0,0,Clostridiales bacterium UBA7011 [order],,,,,1557685,56.21459074,22.76,99.80044685,3713,162,126,1553,0.868013109,83211,83211,9592,12362,14052,16019,11,9,17,0,34,34,0.012078,o__Clostridiales (UID1212),172,149,263,UID1228
DJXE00000000,UBA7012,SRX445324,Partial,66.86,2.33,33.33,Lachnospiraceae bacterium UBA7012 [family],,,,,1913453,59.34698852,21.05,99.82785378,8096,275,192,1741,0.876356514,34438,51461,6928,9965,11944,14735,11,2,12,0,15,17,0.011076,f__Lachnospiraceae (UID1286),57,207,420,UID1295
DJXD00000000,UBA7013,SRX445324,Near complete,97.48,2.18,0,Ruminococcus sp. UBA7013 [genus],,,,,2826088,40.43717317,21.71,99.92038073,1395,152,138,2539,0.910307464,97674,146497,18583,20478,31054,34522,11,6,19,0,49,49,0.018066,o__Clostridiales (UID1212),172,149,263,UID1240
DJXC00000000,UBA7014,SRX445324,Medium,87.53,0.67,0,Ruminococcus sp. UBA7014 [genus],,,,,2050990,42.60593436,15.2,98.62481639,3118,276,244,2082,0.906503688,43980,43980,7419,8405,10973,11894,11,35,13,0,23,25,0.017542,o__Clostridiales (UID1212),172,149,263,UID1240
DJXB00000000,UBA7015,SRX445324,Medium,78.3,0.89,66.67,Lachnospiraceae bacterium UBA7015 [family],,,,,1857929,45.79703198,10.81,95.29829626,1134,224,210,1748,0.925950346,54456,54456,8289,8847,11272,11734,11,1,10,0,13,14,0.015978,f__Lachnospiraceae (UID1286),57,207,420,UID1295
DJXA00000000,UBA7016,SRX445324,Medium,83.91,1.88,0,Atopobiaceae bacterium UBA7016 [family],329,99.385,Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Atopobium;uncultured rumen bacterium,AB270132.1.1511,2300344,62.78625375,52.16,99.89714999,28103,496,260,2275,0.857953854,45863,55560,4581,8847,7145,11290,11,167,20,0,40,40,0.009647,p__Actinobacteria (UID2112),31,124,211,UID2134
DJWZ00000000,UBA7017,SRX445325,Medium,71.02,0.19,0,Prevotellaceae bacterium UBA7017 [family],,,,,1936188,44.69776936,229.9,99.97015236,6387,214,155,1705,0.895834495,88986,101705,9017,12491,14199,19504,11,4,15,0,35,35,0.016471,o__Bacteroidales (UID2657),160,269,492,UID2719
DJWY00000000,UBA7018,SRX445325,Near complete,95.08,0.63,0,Selenomonadales bacterium UBA7018 [order],,,,,2477577,45.19074076,150.02,99.99862548,3984,74,39,2178,0.9195803,308645,374538,33426,63527,52768,92135,11,7,18,0,34,34,0.018403,p__Firmicutes (UID1022),100,158,295,UID1036
DJWX00000000,UBA7019,SRX445325,Near complete,96.63,2.25,0,Elusimicrobia bacterium UBA7019 [phylum],,,,,1825740,32.27252619,115.14,100.0054271,1563,45,27,1490,0.913810291,248656,257904,40537,67620,110584,127051,11,2,19,0,42,42,0.014373,k__Bacteria (UID2495),2993,89,143,UID2496
DJWW00000000,UBA7020,SRX445325,Medium,88.17,0.26,0,Lachnospiraceae bacterium UBA7020 [family],,,,,2120348,45.28771805,88.39,100.0072835,5969,115,51,1825,0.90971765,82625,131316,18385,41575,34522,61128,11,2,14,0,26,26,0.016282,f__Lachnospiraceae (UID1286),57,207,420,UID1293
DJWV00000000,UBA7021,SRX445325,Medium,75.81,0.54,0,Bacteroidales bacterium UBA7021 [order],,,,,1822180,49.97428061,55.27,99.99207788,4485,94,46,1528,0.913199025,97386,153733,19337,39612,37804,61337,11,5,16,0,25,27,0.02617,k__Bacteria (UID2569),434,186,278,UID2620
DJWU00000000,UBA7022,SRX445325,Partial,69.59,0,0,Bacteroidales bacterium UBA7022 [order],,,,,2726913,45.97123849,58.04,99.98203094,5568,211,160,2298,0.886579807,60941,97208,12897,17043,19260,23927,11,20,17,0,45,45,0.020545,k__Bacteria (UID2569),434,186,278,UID2619
DJWT00000000,UBA7023,SRX445325,Medium,89,0.11,0,Lachnospiraceae bacterium UBA7023 [family],,,,,2597849,56.46821991,52.69,99.99375038,21692,366,127,2332,0.869525519,73091,139742,7038,20455,14350,28406,11,2,16,0,36,36,0.023881,o__Clostridiales (UID1226),155,158,278,UID1257
DLBJ00000000,UBA7024,SRX445325,Medium,70.78,2.08,33.33,Bacteroidales bacterium UBA7024 [order],,,,,1975366,53.73677499,29.44,99.90415251,18090,399,218,1812,0.89398471,49999,57538,4905,9061,7689,12179,11,5,9,0,18,19,0.013164,p__Bacteroidetes (UID2605),350,210,316,UID2617
DLBI00000000,UBA7025,SRX445325,Partial,65.89,2.38,25,Fibrobacter sp. UBA7025 [genus],374,99.457,Bacteria;Fibrobacteres;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;Fibrobacter;uncultured rumen bacterium,GU303627.1.1463,2595896,54.90458876,26.21,99.92704586,12081,360,244,2366,0.910578467,52465,52961,7177,10638,12388,13838,11,9,18,0,36,36,0.003923,k__Bacteria (UID2495),2993,91,147,UID2981
DLBH00000000,UBA7026,SRX445325,Medium,81.78,1.34,0,Lachnospiraceae bacterium UBA7026 [family],,,,,2346656,49.32858776,20.17,99.90613291,3982,133,89,2061,0.838758642,113451,115448,17614,26366,29808,39649,11,1,13,0,20,20,0.010095,o__Clostridiales (UID1212),172,149,263,UID1369
DLBG00000000,UBA7027,SRX445325,Medium,86.53,1.04,83.33,Lachnospiraceae bacterium UBA7027 [family],,,,,2283681,46.0652405,19.7,99.83769753,5219,206,152,2064,0.920668867,80757,87644,11060,15024,16918,20973,11,5,11,0,24,25,0.015919,f__Lachnospiraceae (UID1286),57,207,420,UID1293
DLBF00000000,UBA7028,SRX445325,Partial,53.45,0,0,Prevotellaceae bacterium UBA7028 [family],,,,,2503924,47.52543656,15.75,99.51615329,4372,261,207,2027,0.900959853,82928,82928,9576,12096,15775,16379,11,1,9,0,14,14,0.016217,k__Bacteria (UID203),5449,58,104,UID2718
DLBE00000000,UBA7029,SRX445325,Partial,68.73,1.12,0,Bacillales bacterium UBA7029 [order],,,,,642635,33.83630551,13.02,98.41980097,121,74,72,666,0.936872408,65420,80891,8682,8925,10729,10729,11,5,12,0,17,17,0.02857,k__Bacteria (UID2329),174,89,149,UID2372
DLBD00000000,UBA7030,SRX445325,Medium,72.82,0.84,50,Ruminococcaceae bacterium UBA7030 [family],,,,,1508275,41.39155989,10.16,93.89649374,830,157,150,1493,0.926215047,42225,42225,9601,10055,14580,14668,11,7,8,0,14,14,0.007687,o__Clostridiales (UID1212),172,149,263,UID1234
DLBC00000000,UBA7031,SRX445325,Near complete,97.44,0.89,50,Ruminococcaceae bacterium UBA7031 [family],,,,,2300018,46.58237801,79.1,99.99856331,3070,61,23,2086,0.880271807,242564,388685,37654,100000,90059,186340,11,0,16,0,35,35,0.005678,o__Clostridiales (UID1212),172,149,263,UID1234
DLBB00000000,UBA7032,SRX822677,Partial,67.96,0.14,0,Enterobacter cloacae [species],,,,,3292944,54.24557581,76.07,99.9984505,1553,29,19,3109,0.894109951,837917,1189726,113496,173312,283302,484347,11,0,17,1,40,41,0,f__Enterobacteriaceae (UID5124),134,335,1170,UID5138
DLBA00000000,UBA7033,SRX822677,Near complete,92.07,1.4,0,Firmicutes bacterium UBA7033 [phylum],,,,,3050214,38.18089694,68.74,100.0004263,964,26,19,2914,0.894402163,482504,482504,117278,160537,247542,260746,11,0,16,1,31,32,0.007611,o__Clostridiales (UID1120),304,143,250,UID1125
DLAZ00000000,UBA7034,SRX822677,Partial,55.49,0,0,Leclercia adecarboxylata [species],,,,,3583126,56.32931924,21.89,99.88518595,56554,847,223,3888,0.838415116,41148,69863,4163,16067,7566,23773,11,11,14,0,31,31,0,k__Bacteria (UID203),5449,58,104,UID5130
DLAY00000000,UBA7035,SRX822677,Medium,78.81,1.21,0,Clostridiaceae bacterium UBA7035 [family],,,,,2578319,43.64528027,9.36,90.93142307,2336,119,87,2572,0.8798376,91800,115186,21646,29635,41628,47268,11,0,17,0,34,35,0.000103,o__Clostridiales (UID1375),50,124,332,UID1397
DLAX00000000,UBA7036,SRX822677,Partial,56.9,0,0,Streptococcus suis [species],358,90.145,Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Luteococcus;Luteococcus japonicus,Z78208.1.1466,1357162,39.37168645,7.48,79.95423818,13247,310,159,1553,0.834955591,29466,30510,4335,8535,8108,10594,11,4,13,0,21,21,0.000953,k__Bacteria (UID203),5449,58,104,UID655
DLAW00000000,UBA7037,SRX822675,Near complete,98.74,0.93,37.5,Enterobacter cloacae [species],,,,,4759982,54.93272685,28.15,99.97944671,1620,96,78,4482,0.899662856,380422,380430,49566,61025,85578,99425,11,11,17,1,41,42,0,f__Enterobacteriaceae (UID5124),134,336,1172,UID5135
DLAV00000000,UBA7038,SRX822675,Near complete,100,1.9,0,Sphingobacterium sp. UBA7038 [genus],,,,,5732166,39.88509658,21.19,99.98169572,1266,49,41,5036,0.882161124,598930,633252,116957,139808,222074,226652,11,0,18,0,55,56,0.00027,p__Bacteroidetes (UID2605),350,210,316,UID2614
DLAU00000000,UBA7039,SRX822675,Near complete,95.6,0.68,0,Comamonadaceae bacterium UBA7039 [family],,,,,4711774,63.87815748,11.23,95.42393534,5962,276,194,4448,0.87959015,114944,114967,17050,24287,28937,39695,11,3,16,0,37,37,0.000351,f__Comamonadaceae (UID4119),39,323,693,UID4139
DLAT00000000,UBA7040,SRX822675,Medium,86.87,0.19,100,Lactococcus lactis [species],,,,,2028009,34.90725963,6.77,69.98622302,12328,284,123,2408,0.842798528,46958,72610,7097,16487,13474,24916,11,11,16,0,27,30,0.000175,o__Lactobacillales (UID543),294,264,471,UID548
DLAS00000000,UBA7041,SRX803752,Near complete,91.51,0,0,Porphyromonadaceae bacterium UBA7041 [family],,,,,2332994,50.43582116,613.56,99.99507937,16218,125,64,1971,0.900300215,121946,159132,18534,36453,40010,69618,11,6,13,0,20,20,0.008199,o__Bacteroidales (UID2617),213,265,406,UID2655
DLAR00000000,UBA7042,SRX803752,Near complete,95.66,0,0,Porphyromonadaceae bacterium UBA7042 [family],,,,,2724099,52.59685648,504.84,99.99657103,11916,149,110,2175,0.90609519,89225,89225,18202,24764,30752,38581,11,0,14,0,24,24,0.006773,o__Bacteroidales (UID2617),213,265,406,UID2655
DLAQ00000000,UBA7043,SRX803752,Medium,81.95,0.75,0,Porphyromonadaceae bacterium UBA7043 [family],,,,,1964967,52.92816553,452.69,99.99006481,12311,97,56,1529,0.861552891,117432,125720,20130,35088,33561,56417,11,0,13,0,21,22,0.015158,o__Bacteroidales (UID2617),213,265,406,UID2654
DLAP00000000,UBA7044,SRX803752,Near complete,90.07,0.06,100,Clostridiales bacterium UBA7044 [order],,,,,2046407,55.46079711,392.77,100.0068009,17271,160,99,1908,0.868851602,76342,109719,12682,20670,21486,33030,11,5,14,0,22,22,0.005892,o__Clostridiales (UID1212),172,149,263,UID1230
DLAO00000000,UBA7045,SRX803752,Medium,72.76,0,0,Bacteroides vulgatus [species],,,,,3630336,41.53111749,275.54,100.00188,13383,149,103,3026,0.893650064,145215,145215,24274,35245,43838,56304,11,1,13,0,15,16,0,k__Bacteria (UID203),5449,58,104,UID2790
DLAN00000000,UBA7046,SRX803752,Near complete,90.21,0.66,0,Lachnospiraceae bacterium UBA7046 [family],,,,,2833183,48.97936832,260.24,99.99540718,2681,63,53,2608,0.919938105,186853,186853,44928,53456,95493,101773,11,0,14,0,20,20,0.009136,f__Lachnospiraceae (UID1255),90,174,354,UID1286
DLAM00000000,UBA7047,SRX803752,Medium,88.27,0.38,0,Porphyromonadaceae bacterium UBA7047 [family],,,,,2349123,54.87842042,184.32,100.001284,12711,108,65,1889,0.894948881,132607,132607,21633,36140,34338,49542,11,1,10,0,21,23,0.019308,o__Bacteroidales (UID2617),213,265,406,UID2654
DLAL00000000,UBA7048,SRX803752,Near complete,95.95,0.75,0,Porphyromonadaceae bacterium UBA7048 [family],,,,,2691484,57.97270093,157.98,100.0007462,11100,123,88,2106,0.914968842,105498,181753,21791,30585,40890,51526,11,1,13,0,20,20,0.01208,o__Bacteroidales (UID2617),213,265,406,UID2654
DLAK00000000,UBA7049,SRX803752,Medium,73.4,0.38,0,Porphyromonadaceae bacterium UBA7049 [family],,,,,1756682,52.30429475,153.28,99.99731031,9271,67,36,1433,0.920731811,103816,147620,26080,48796,55576,83992,11,1,10,0,13,13,0.012504,o__Bacteroidales (UID2617),213,265,406,UID2655
DLAJ00000000,UBA7050,SRX803752,Near complete,95.03,0.86,0,Lachnospiraceae bacterium UBA7050 [family],,,,,3370113,48.05853804,158.51,100.0005657,11613,80,44,3019,0.879227195,296934,296934,41981,76593,72286,114672,11,1,14,0,28,28,0.010216,f__Lachnospiraceae (UID1255),90,174,354,UID1286
DLAI00000000,UBA7051,SRX803752,Partial,66.87,0,0,Prevotella sp. UBA7051 [genus],,,,,1794033,48.10577632,143.01,100.0008961,8605,62,33,1490,0.863013668,94841,233683,28797,54364,55839,67260,11,4,10,0,19,20,0.007659,o__Bacteroidales (UID2716),92,270,487,UID2722
DLAH00000000,UBA7052,SRX803752,Near complete,91.43,2.35,0,Bacteroides sp. UBA7052 [genus],,,,,3872280,42.91234472,134.83,100.0006762,27172,202,113,3261,0.894224849,125963,159324,19035,34267,35932,58252,11,1,11,0,17,21,0.000435,o__Bacteroidales (UID2657),160,269,492,UID2784
DLAG00000000,UBA7053,SRX803752,Medium,89.08,1.89,0,Porphyromonadaceae bacterium UBA7053 [family],,,,,2472654,47.31268473,90.83,99.98614807,54218,329,151,2076,0.866536928,46016,100700,7350,16375,14376,24317,11,8,10,0,15,17,0.013709,o__Bacteroidales (UID2617),213,265,406,UID2655
DLAF00000000,UBA7054,SRX803752,Medium,89.45,0.48,0,Lachnospiraceae bacterium UBA7054 [family],,,,,3271330,49.2410428,72.89,99.9875224,9486,105,73,2903,0.910265244,175904,175904,31065,44812,43820,69277,11,0,13,0,22,22,0.011509,f__Lachnospiraceae (UID1286),57,207,420,UID1293
DLAE00000000,UBA7055,SRX803752,Partial,67.82,0.38,0,Porphyromonadaceae bacterium UBA7055 [family],,,,,1660771,51.96437377,61.23,99.99793012,18161,110,51,1407,0.913199351,81526,136001,14932,32564,24635,46567,11,6,9,0,13,14,0.011394,o__Bacteroidales (UID2617),213,265,406,UID2654
DLAD00000000,UBA7056,SRX803752,Medium,80.81,0.75,0,Porphyromonadaceae bacterium UBA7056 [family],,,,,1861185,55.95146445,60.01,99.88557529,12808,100,56,1580,0.915483415,72644,174789,18483,33235,40506,54799,11,1,10,0,14,14,0.012413,o__Bacteroidales (UID2617),213,265,406,UID2655
DLAC00000000,UBA7057,SRX803752,Medium,73.6,2.25,0,Bacillales bacterium UBA7057 [order],,,,,1282642,31.12606663,62.26,99.71143783,7007,88,62,1344,0.904626544,108871,108871,14495,20687,27994,32766,11,3,13,0,26,26,0.012519,k__Bacteria (UID2329),174,89,149,UID2329
DLBM00000000,UBA7058,SRX803752,Near complete,95.55,0.22,50,Lachnospiraceae bacterium UBA7058 [family],,,,,2632868,51.79921511,53.01,99.96912614,19006,130,67,2167,0.882528102,140031,144261,20106,39296,40886,61302,11,1,14,0,23,23,0.005476,o__Clostridiales (UID1226),155,158,278,UID1256
DLAB00000000,UBA7059,SRX803752,Near complete,97.61,0,0,Akkermansia sp. UBA7059 [genus],,,,,2439829,56.22154883,47.25,99.98776227,4736,48,31,2046,0.881518336,192239,249536,50731,78704,83309,126770,11,0,19,0,44,45,0.000369,k__Bacteria (UID2982),88,147,229,UID3058
DLAA00000000,UBA7060,SRX803752,Medium,88.81,2.01,0,Lachnospiraceae bacterium UBA7060 [family],,,,,4185535,46.10227834,41.04,99.93402051,38792,308,179,3825,0.88146151,134429,153494,13463,23382,28555,39009,11,30,10,0,17,19,0.009444,f__Lachnospiraceae (UID1255),90,174,354,UID1286
DKZZ00000000,UBA7061,SRX803752,Medium,80.76,4.06,0,Peptococcaceae bacterium UBA7061 [family],,,,,2649257,43.31710144,38.56,99.81402122,23151,238,159,2585,0.84421066,62575,100547,11034,16661,21242,27445,11,10,13,0,26,27,0.019591,c__Clostridia (UID1085),35,196,420,UID1109
DKZY00000000,UBA7062,SRX803752,Medium,74.79,0.31,0,Porphyromonadaceae bacterium UBA7062 [family],,,,,1946274,49.544681,39.34,99.92474457,44750,311,166,1663,0.870378991,37865,56031,6114,11724,10984,14409,11,3,6,0,7,7,0.008889,o__Bacteroidales (UID2617),213,265,406,UID2654
